,smiles,Caco2_Wang,Lipophilicity_AstraZeneca,Solubility_AqSolDB,HydrationFreeEnergy_FreeSolv,PPBR_AZ,VDss_Lombardo,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ
13642,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,,,-5.15,,,,,
13643,CN(C)C1C(O)=CC(=O)C2(O)C(O)=C3C(=O)c4ccccc4C(C)(O)C3CC12,,,-1.42,,,,,
13644,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,,,-3.21,,,,,
13645,CCc1ccccc1,,,-2.77,-0.79,,,,
13646,c1ccc2cc3cc4ccccc4cc3cc2c1,,,-8.6,,,,,
13647,c1ccc2c(c1)ccc1nccnc12,,,-2.68,,,,,
13648,ClC(Cl)(Cl)Cl,,,-2.31,0.08,,,,
13649,BrC=CBr,,,-1.32,,,,,
13650,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,,,-5.65,,,,,
13651,Clc1ccc(-c2ccccc2)cc1,,,-5.2,,,,,
13652,Clc1ccc(Cl)c(-c2ccccc2Cl)c1,,,-6.02,,,,,
13653,Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,,,-6.8,,,,,
13654,CC(C)C(C)CO,,,-0.39,,,,,
13655,O=C(O)C=Cc1ccccc1,,,-2.48,,,,,
13656,CCOC(=O)CC,,,-0.66,-2.68,,,,
13657,COc1ccccc1,,,-1.85,-2.45,,,,
13658,CCCCOCCO,,,-0.42,-6.25,,,,
13659,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,,,-3.75,,,,,
13660,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,,,-3.43,,,,,
13661,O=C(O)c1ccc(Cl)cc1,,,-3.31,,,,,
13662,CCCCCCN,,,-1.1,-3.95,,,,
13663,CCCCCCCCN,,,-2.75,-3.65,,,,
13664,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,,,-1.13,,,,,
13665,O=C(O)c1ccc([N+](=O)[O-])cc1,,,-2.8,,,,,
13666,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,,,-4.04,,,,,
13667,CC(=O)Nc1ccc(Cl)cc1,,,-2.84,,,,,
13668,CC(=O)Nc1ccc([N+](=O)[O-])cc1,,,-2.69,,,,,
13669,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,,,-4.08,,,,,
13670,CCC1CCCCN1,,,-1.5,,,,,
13671,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,,,-4.02,,,,,
13672,NC(=O)CC(N)C(=O)O,,,-0.74,,,,,
13673,CSc1cnc2ncncc2n1,,,-1.55,,,,,
13674,CC(=O)CC(=O)CC(C)C,,,-1.6,,,,,
13675,CC12CCC(C1)C(C)(C)C2=O,,,-1.85,,,,,
13676,CC1CCC(C(C)C)C(=O)C1,,,-2.49,,,,,
13677,COC(=O)C1C2C=CC(C2)C1C(=O)OC,,,-1.2,,,,,
13678,CCCCNC(=O)NS(=O)(=O)c1ccccc1,,,-3.05,,,,,
13679,O=C1C=CC(O)(c2cc(O)ccc2O)C=C1,,,-1.73,,,,,
13680,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],,,-5.53,-3.51,,,,
13681,O=C(Oc1ccccc1)c1ccccc1,,,-2.85,,,,,
13682,C=CC(c1ccc(O)cc1)C(C=C)c1ccc(O)cc1,,,-4.95,,,,,
13683,CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,,,-2.63,,,,,
13684,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,,,-5.66,,,,,
13685,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,,,-3.66,,,,,
13686,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,,,-0.5,,,0.16,,
13687,CC(=O)Oc1ccccc1C(=O)O,,,-1.72,-9.94,,0.22,,
13688,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,,,-3.99,,,,,
13689,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,,,-2.47,,,,,
13690,NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1,,,-2.43,,,,,
13691,Cc1c2ccccc2c(CN2CCOCC2)c2ccccc12,,,-4.4,,,,,
13692,O=C1CC2OCC=C3C[N+]4(O)CCC56c7ccccc7N1C5C2C3CC64,,,-1.28,,,,,
13693,C1=NC=NC2N=C(c3ccccc3)N=C12,,,-3.07,,,,,
13694,O=[N+]([O-])c1ccc(-c2nc3ccc(Cl)cc3[nH]2)o1,,,-4.82,,,,,
13695,CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,,,-4.24,,,,,
13696,O=C1CC(=O)CC(c2ccccc2)C1,,,-2.51,,,,,
13697,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1,,,-3.51,,,,,
13698,O=C(O)COc1c(Cl)cc(Cl)cc1Cl,,,-3.23,,,,,
13699,CCC1OC(=O)c2cc(C#N)ccc21,,,-2.31,,,,,
13700,CC1=Nc2ccccc2N=C(C)C1,,,-1.37,,,,,
13701,Cc1ccc2c(c1)C=CS2(=O)=O,,,-2.65,,,,,
13702,CCCCOC(=O)c1ccc(N)cc1,,,-3.06,,,,,
13703,Cc1cc(=O)oc2c3CCCN4CCCc(c34)cc12,,,-3.89,,,,,
13704,CC1=CS(=O)(=O)c2ccccc12,,,-2.67,,,,,
13705,CC1(C)SCC(COC(N)=O)S1,,,-2.22,,,,,
13706,NC(=O)OCC1COC2(CCCCC2)O1,,,-1.89,,,,,
13707,NC(=O)OCC1CSC2(CCCCC2)S1,,,-3.52,,,,,
13708,Cc1cc2cc3c(cc2o1)oc(=O)cc3C,,,-5.23,,,,,
13709,Cc1cc2cccc(O)c2nc1C,,,-3.32,,,,,
13710,c1ccc2c(c1)[nH]c1cnccc12,,,-3.73,,,,,89.0
13711,O=S(=O)(c1ccccc1)N(Br)Br,,,-3.28,,,,,
13712,NC(=O)OCC1CSC2(CCCCC2)O1,,,-2.82,,,,,
13713,CC(C)C1OCC2(CO1)COC(C(C)C)OC2,,,-3.11,,,,,
13714,COc1cc(OC)cc(OC)c1,,,-2.68,,,,,
13715,O=C(O)CCn1ccccc1=O,,,-0.6,,,,,
13716,CC1(C)N=C(c2ccccc2)NC1=O,,,-0.85,,,,,
13717,O=[N+]([O-])c1cc2c(cc1CO)OCO2,,,-3.06,,,,,
13718,c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,,,-3.4,,,,,
13719,CC1(C)OC(=O)c2cc(C#N)ccc21,,,-2.91,,,,,
13720,C=CCc1ccc2cncnc2c1O,,,-3.62,,,,,
13721,c1ccc2Sc3ccccc3Nc2c1,,,-5.59,,,,,
13722,CCC1(CC)CCC(=O)NC1=O,,,-4.53,,,,,
13723,CCOC(=O)c1c[nH]c(=S)nc1,,,-1.74,,,,,
13724,O=S1(=O)c2ccccc2-c2ccccc21,,,-4.57,,,,,
13725,CCC1(C)NC(=O)C(C)(CC)NC1=O,,,-1.92,,,,,
13726,O=c1ccc2nc3ccccc3sc-2c1,,,-3.72,,,,,
13727,Cc1ccc(-c2nc3ccccc3s2)cc1,,,-4.35,,,,,
13728,O=c1ccc2cc3c(cc2o1)occ3,,,-3.74,,,,,
13729,Cc1c(O)c(=O)ccn1-c1ccccc1,,,-2.03,,,,,
13730,Cc1ccc(-n2ccc(=O)c(O)c2C)cc1,,,-3.22,,,,,
13731,CCCCCCCNC(=O)c1cccnc1,,,-3.2,,,,,
13732,CC1=NC(=O)C(C(N)=O)C(=O)N1,,,-2.41,,,,,
13733,O=c1[nH]c(=O)c2c([nH]1)[nH]c(=O)[nH]2,,,-3.62,,,,,
13734,O=c1[nH]c(=S)c2c([nH]1)[nH]c(=O)[nH]2,,,-4.04,,,,,
13735,O=C1CNC(=O)c2ccccc2N1,,,-2.85,,,,,
13736,CC(=O)Nc1ccc2COC(=O)c2c1,,,-2.6,,,,,
13737,Cn1c2ccccc2c(=O)c2ccccc21,,,-4.46,,,,,
13738,Nc1nc(=O)[nH]n1-c1ccccc1,,,-1.7,,,,,
13739,CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O,,,-2.2,,,,,
13740,Nc1nc(=O)n(-c2ccccc2)[nH]1,,,-2.47,,,,,
13741,CCC1(CC)C(=O)NC(=S)NC1=O,,,-2.32,,,,,
13742,Cc1cc(Oc2ccccn2)nn1C,,,-0.98,,,,,
13743,Nc1nnc(-c2ccc(O)cc2)o1,,,-0.77,,,,,
13744,COC(=O)c1cc2cc3c(oc(=O)cc3C)c(C)c2o1,,,-5.16,,,,,
13745,CC12CC(C)(NC(=O)N1)NC(=O)N2,,,-2.09,,,,,
13746,CCC1(CC)NC(=O)C(CC)(CC)NC1=O,,,-2.31,,,,,
13747,Cc1c(CC(=O)O)c(=O)[nH]c(=O)[nH]1,,,-2.31,,,,,
13748,CCN(CC)[S+]([O-])N(CC)CC,,,-1.28,,,,,
13749,CC(C)C(NCCC#N)C(=O)O,,,-1.12,,,,,
13750,CCC(C)C(NCCC#N)C(=O)O,,,-0.98,,,,,
13751,CC(C(=O)O)N(CCC#N)CCC#N,,,-0.17,,,,,
13752,O=[N+](O)OCCCCO[N+](=O)O,,,-1.68,,,,,
13753,CCCCOP(=O)(OCCCC)OCCCC,,,-2.85,,,,,
13754,CC(CCO[N+](=O)O)O[N+](=O)O,,,-1.66,,,,,
13755,NCC(=O)NCC(=O)NCC(=O)O,,,-0.53,,,,,
13756,CC(CC(C)O[N+](=O)O)O[N+](=O)O,,,-2.22,,,,,
13757,O=[N+](O)OCCCCCO[N+](=O)O,,,-2.19,,,,,
13758,CC(C)CC(C(=O)O)N(CCC#N)CCC#N,,,-1.14,,,,,
13759,CC(CCC(C)O[N+](=O)O)O[N+](=O)O,,,-2.68,,,,,
13760,CC(O)C(O)C(O)C(O)C=NNC(N)=O,,,-0.7,,,,,
13761,NC(CSCCSCC(N)C(=O)O)C(=O)O,,,-2.85,,,,,
13762,NC(CSCCCSCC(N)C(=O)O)C(=O)O,,,-2.49,,,,,
13763,NC(CSCCCCSCC(N)C(=O)O)C(=O)O,,,-3.62,,,,,
13764,NC(CSCCCCCSCC(N)C(=O)O)C(=O)O,,,-2.91,,,,,
13765,NC(CSCCCCCCSCC(N)C(=O)O)C(=O)O,,,-2.77,,,,,
13766,Nc1c2[nH]c(=O)nc-2[nH]c(=O)[nH]1,,,-3.46,,,,,
13767,CC(C)CC(NC(=O)C(C)NC(=O)CN)C(=O)NC(C(=O)O)C(C)C,,,-2.13,,,,,
13768,CCCCCCOC(=O)C(C)O,,,-1.14,,,,,
13769,CCC(C)C(NC(C)=O)C(=O)O,,,-0.69,,,,,
13770,CC(O[N+](=O)O)C(C)O[N+](=O)O,,,-1.89,,,,,
13771,CCCCC(NC(N)=O)C(=O)O,,,-2.16,,,,,
13772,CSCCC(NC(C)=O)C(=O)O,,,0.03,,,,,
13773,[O-][S+](CCCl)CC[S+]([O-])CCCl,,,-2.04,,,,,
13774,CC(SSC(C)C(=O)O)C(=O)O,,,-0.62,,,,,
13775,CC(C)CC(NC(=O)CN)C(=O)O,,,-0.43,,,,,
13776,CCC(SC(CC)C(=O)O)C(=O)O,,,-0.71,,,,,
13777,CC(SCSC(C)C(=O)O)C(=O)O,,,-1.82,,,,,
13778,CSC(CCC(SC)C(=O)O)C(=O)O,,,-2.89,,,,,
13779,CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,,,-0.4,,,,,
13780,NC(CSCC(N)C(=O)O)C(=O)O,,,-2.56,,,,,
13781,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,,,-0.17,,,,,
13782,CC(=O)NC(CCC(=O)O)C(=O)O,,,-0.71,,,,,
13783,NC(=O)NN=CC(O)C(O)C(O)CO,,,0.02,,,,,
13784,CCSC(=S)OC(CC(=O)O)C(=O)O,,,-1.29,,,,,
13785,CCOC(=S)SC(CC(N)=O)C(=O)O,,,-1.7,,,,,
13786,CCOC(=S)SC(CC(=O)O)C(=O)O,,,-1.19,,,,,
13787,CCSC(CCC(SCC)C(=O)O)C(=O)O,,,-1.36,,,,,
13788,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,,,-0.69,,,,,
13789,NC(CCSSCCC(N)C(=O)O)C(=O)O,,,-3.12,,,,,
13790,C=CCSC(CCC(SCC=C)C(=O)O)C(=O)O,,,-2.2,,,,,
13791,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O,,,0.31,,,,,
13792,CC(C)CC(Br)C(=O)NC(C)C(=O)NC(C)C(=O)O,,,-1.43,,,,,
13793,CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O,,,-0.11,,,,,
13794,COC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,,,-1.82,,,,,
13795,NNC(=O)c1ccc([N+](=O)[O-])s1,,,-1.97,,,,,
13796,OC(=S)CCCCCCC(O)=S,,,-2.24,,,,,
13797,CCCC(=O)NNC(=O)CCC,,,-1.0,,,,,
13798,CCN(CC)S(=O)(=O)N(CC)CC,,,-1.14,,,,,
13799,CCCCCCCCCCOC(=O)C(C)O,,,-3.06,,,,,
13800,NC(=O)NCCCCCC(=O)O,,,-2.16,,,,,
13801,OC(=S)CCCCCCCC(O)=S,,,-2.39,,,,,
13802,OC(=S)CCCCCCCCC(O)=S,,,-3.07,,,,,
13803,COC(=O)C(C#N)C(=O)CC(C)C,,,-2.73,,,,,
13804,CCCCC(=O)NNC(=O)CCCC,,,-2.16,,,,,
13805,CCOC(=O)CNC(C)=CC(C)=O,,,-0.59,,,,,
13806,CC1(C)NC(=O)N(Cc2ccccc2)C1=O,,,-1.8,,,,,
13807,CCC(CO[N+](=O)O)O[N+](=O)O,,,-1.89,,,,,
13808,CCCCCCCCOC(=O)C(C)OC(C)=O,,,-3.39,,,,,
13809,CCCC(C)(COC(N)=O)COC(N)=O,,,-1.74,,,0.7,,
13810,CC(C=NNC(N)=O)=NNC(N)=O,,,-1.95,,,,,
13811,CCCCS(=O)(=O)NS(=O)(=O)CCCC,,,-0.76,,,,,
13812,CC(O)C(=O)NCCCCCCNC(=O)C(C)O,,,-0.7,,,,,
13813,O=[N+]([O-])C12COP(=O)(OC1)OC2,,,-0.81,,,,,
13814,CCCCCCS(=O)(=O)NS(=O)(=O)CCCCCC,,,-2.2,,,,,
13815,CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,,,-2.1,,,,,
13816,O=C(NCCCCCCNC(=O)OCCO)OCCO,,,-0.92,,,,,
13817,CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,,,-4.57,,,,,
13818,CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,,,-1.95,,,,,
13819,O=C(NCCCCCCNC(=O)OCCCCO)OCCCCO,,,-1.93,,,,,
13820,CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,,,-2.97,,,,,
13821,Nc1nc2c(ncc(=O)[nH]2)c(=O)[nH]1,,,-4.55,,,,,
13822,Cc1nc2c(nc[nH]c2=O)[nH]c1=O,,,-2.15,,,,,
13823,O=C(O)c1ccc(Cl)c(N=Nc2ccc(O)cc2)c1,,,-4.08,,,,,
13824,CC(=NNC(=O)c1nccs1)C(=O)O,,,-1.93,,,,,
13825,O=c1cnc2c([nH]1)c(=O)[nH]c(=O)[nH]2,,,-3.13,,,,,
13826,O=C(O)c1cccc(N=Nc2ccc(O)cc2)c1,,,-3.85,,,,,
13827,O=C(O)c1ccccc1N=Nc1ccc(O)cc1,,,-3.33,,,,,
13828,CCCCCCCCN(C)N=Nc1ccc(C(=O)O)cc1,,,-3.77,,,,,
13829,O=C(O)c1cc(Cl)ccc1N=Nc1ccc(O)cc1,,,-3.86,,,,,
13830,CC(=NNC(=O)c1ccncc1)C(=O)O,,,-3.31,,,,,
13831,Cn1c(=O)[nH]c2c1[nH]c(=O)[nH]c2=O,,,-3.94,,,,,
13832,COc1cc(N)c2COC(=O)c2c1OC,,,-2.08,,,,,
13833,O=C(c1ccccc1)C(F)(F)F,,,-1.16,,,,,
13834,O=[N+]([O-])c1cccc2ccccc12,,,-3.71,,,,,
13835,Cc1cc(O)c(C(C)C)cc1C(=O)CCl,,,-2.58,,,,,
13836,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,,,-3.55,,,,,
13837,COc1ccc([N+](=O)[O-])c2ccccc12,,,-4.36,,,,,
13838,O=[N+](O)OCCCCCCCO[N+](=O)O,,,-3.4,,,,,
13839,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,,,-4.72,,,,,
13840,O=[N+](O)OCCCCCCCCO[N+](=O)O,,,-4.14,,,,,
13841,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,,,-4.52,,,,,
13842,CCOC(=O)N1CC(C)N(C(N)=O)CC1C,,,-0.55,,,,,
13843,O=[N+]([O-])c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,,,-4.96,,,,,
13844,O=c1ccc2cc3c(occ3)c(O)c2o1,,,-3.22,,,,,
13845,O=C1OC(c2ccc(Br)cc2)C(Br)C1=O,,,-3.05,,,,,
13846,O=C1NC(=S)SC1=Cc1ccc(O)c(O)c1,,,-3.34,,,,,
13847,COC(=O)c1ccc(C(=O)O)cc1,,,-2.97,,,,,
13848,O=[N+](O)OCCCCCCO[N+](=O)O,,,-2.77,,,,,
13849,COC(=O)c1ccc([N+](=O)[O-])cc1,,,-3.04,-6.88,,,,
13850,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,,,-5.11,,,,,
13851,NNC(=O)c1ccc2OCOc2c1,,,-0.6,,,,,
13852,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,,,-4.0,,,,,
13853,Nc1ccc(S(=O)(=O)O)c2ncccc12,,,-2.71,,,,,
13854,Nc1c(S(=O)(=O)O)ccc2ncccc12,,,-2.5,,,,,
13855,COc1ccc(Cl)c(OC)c1O,,,-1.56,,,,,
13856,Cc1ccc2ccccc2c1[N+](=O)[O-],,,-4.27,,,,,
13857,CCC1(CCO)C(=O)NC(=S)NC1=O,,,-1.47,,,,,
13858,COc1c2ccoc2cc2c1ccc(=O)o2,,,-3.6,,,,,
13859,Nc1ccc(S(=O)(=O)N=C2CC=CN2)cc1,,,-1.69,,,,,
13860,Cc1cc(=O)n(O)c2ccc3ccccc3c12,,,-4.0,,,,,
13861,O=C(O)CSC(=S)OCc1ccccc1,,,-2.68,,,,,
13862,CCCCCCCCC(CO[N+](=O)O)O[N+](=O)O,,,-5.72,,,,,
13863,CCCC1(CCC)C(=O)NC(=O)NC1=O,,,-2.53,,,,,
13864,Cc1nc(=O)c2cc([N+](=O)[O-])ccc2[nH]1,,,-2.22,,,,,
13865,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,,,-3.49,,,,,
13866,NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,,,-2.35,,,,,
13867,CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC,,,-5.27,,,,,
13868,CC(=O)c1c(C)ncc(C(=O)O)c1C(=O)O,,,-1.35,,,,,
13869,CC(CCC(=O)O)=NNC(=O)c1nccs1,,,-1.73,,,,,
13870,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,,,-1.91,,,,,
13871,O=[N+]([O-])c1ccc2ccccc2c1,,,-3.82,,,,,
13872,CC(=NO)C(=NO)c1ccccc1,,,-2.3,,,,,
13873,OCCOc1cccc(OCCO)c1,,,-1.02,,,,,
13874,CC(=O)CC(C)=NCCN=C(C)CC(C)=O,,,-2.83,,,,,
13875,O=C(NO)c1ccc([N+](=O)[O-])cc1,,,-1.94,,,,,
13876,CN(O)C(=O)c1ccc([N+](=O)[O-])cc1,,,-2.87,,,,,
13877,COc1ccc(C=CC(=O)c2ccccc2O)cc1,,,-5.7,,,,,
13878,CONC(=O)c1ccc([N+](=O)[O-])cc1,,,-2.28,,,,,
13879,Cc1cc(C)nc(Oc2nn(C)c(C)c2)n1,,,-1.52,,,,,
13880,NC(=O)CNC(=O)OCc1ccccc1,,,-1.88,,,,,
13881,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,,-5.09,,,1.1,,
13882,CC12CCC3(O)C(CCC4=CC(=O)CCC43C)C1CCC2=O,,,-2.68,,,,,
13883,CC(CCC(=O)O)=NNC(=O)c1ccncc1,,,-1.59,,,,,
13884,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,,,-2.31,,,,,
13885,CC(C)CC1(CCO)C(=O)NC(=S)NC1=O,,,-2.62,,,,,
13886,O=S(=O)(C1CCCCC1)C1CCCCC1,,,-2.06,,,,,
13887,CCCC1(CCO)C(=O)NC(=S)NC1=O,,,-1.61,,,,,
13888,CC(C)(NC(=O)c1ccccc1)C(=O)O,,,-0.76,,,,,
13889,COc1cc(C#N)c2COC(=O)c2c1OC,,,-3.48,,,,,
13890,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1,,,-2.73,,,,,
13891,NC(=O)NS(=O)(=O)c1ccc(N)cc1,,,-1.97,,,,,
13892,CCOC(=O)C(C)(C)NC(=O)c1ccccc1,,,-1.19,,,,,
13893,CCOC(=O)Oc1ccc(NC(C)=O)cc1,,,-2.67,,,,,
13894,CC1(C(=O)O)NCCc2cc(O)c(O)cc21,,,-0.75,,,,,
13895,CCC(C)(C(=O)O)N1C(=O)c2ccccc2C1=O,,,-1.91,,,,,
13896,COc1ccc(C(O)C(O)c2ccccc2)cc1,,,-1.39,,,,,
13897,CC(=O)NC(COC(=O)c1ccccc1)C(=O)O,,,-3.22,,,,,
13898,NC(Cc1ccc(O)cc1)C(=O)NCC(=O)O,,,-1.1,,,,,
13899,COc1ccc(CC2NC(=O)N(C)C2=O)cc1,,,-0.89,,,,,
13900,O=C(O)C(Oc1ccccc1Cl)Oc1ccccc1Cl,,,-2.83,,,,,
13901,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],,,-5.91,,,,,
13902,CCNC(=S)N1CCN(C(=O)OCC)CC1,,,-1.79,,,,,
13903,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,,,-6.54,,,,,
13904,CNC(=S)NC1C(=O)NC(=O)NC1=O,,,-0.46,,,,,
13905,CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,,,-3.74,,,,,
13906,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,,,-2.52,,,,,
13907,CCC1(CC)OC(=O)c2cc([N+](=O)[O-])ccc21,,,-3.66,,,,,
13908,CCCCC(CCCC)(CCCC)C(=O)NO,,,-4.16,,,,,
13909,COC(=O)c1ccc(N(C)C)cc1,,,-3.05,,,,,
13910,COc1cccc(C(=O)O)c1OC,,,-2.14,,,,,
13911,NS(=O)(=O)c1ccc(NO)cc1,,,-0.84,,,,,
13912,O=C(c1ccccc1)N(O)c1ccccc1,,,-2.73,,,,,
13913,CC(=O)NC(Cc1ccccc1)C(=O)O,,,-1.41,,,,,
13914,CC(C)c1ccc(NC(=O)N(C)C)cc1,,,-3.5,,,,,
13915,CCOC(=O)C(Cc1ccccc1)NC(C)=O,,,-1.86,,,,,
13916,CCN(CC)CC(=O)Nc1c(C)cccc1C,,,-1.78,,,1.8,,
13917,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccccc1,,,-3.33,,,,,
13918,Cc1ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc1,,,-0.93,,,,,
13919,CCN(CC)C(=O)Cn1cc(Br)c(=O)c(Br)c1,,,-2.31,,,,,
13920,CCN(CC)C(=O)Cn1cc(I)c(=O)c(I)c1,,,-3.18,,,,,
13921,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,,,-2.2,,,,,
13922,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,,,-2.36,,,,,
13923,CCCCC(CC)CC(CC)(CC)C(=O)NO,,,-3.35,,,,,
13924,CCCCCCCCC(CC)(CC)C(=O)NO,,,-5.22,,,,,
13925,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,,,-4.0,,,,,
13926,CCCCCCC(CCC)(CCC)C(=O)NO,,,-2.82,,,,,
13927,CCCCCCCCCCC(C)(C)C(=O)NO,,,-4.8,,,,,
13928,COc1cc(C(=O)CO)ccc1O,,,-1.78,,,,,
13929,CCCCC1(CCO)C(=O)NC(=S)NC1=O,,,-2.17,,,,,
13930,O=C(O)CC1(O)CC(=O)N(c2ccccc2)C1=O,,,-0.68,,,,,
13931,CCC(CC)(Cc1ccc(C)cc1)C(=O)NO,,,-3.35,,,,,
13932,O=C(NC(CO)C(=O)O)c1ccccc1,,,-0.91,,,,,
13933,O=c1[nH]cc(NS(=O)(=O)O)c(=O)[nH]1,,,-1.77,,,,,
13934,CCCC(CCC)(C(=O)NO)c1ccccc1,,,-2.89,,,,,
13935,Cc1cc(C)c(CC(C)(C)C(=O)NO)c(C)c1,,,-3.52,,,,,
13936,CN(CC(=O)O)C(=S)SCc1ccccc1,,,-3.23,,,,,
13937,CCC1(CC)C(=O)N(C)N(c2ccccc2)C1=O,,,-2.69,,,,,
13938,CCCOC(=O)c1ccccc1C(=O)OCCC,,,-3.82,,,,,
13939,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,,,-8.56,,,,,
13940,CCCCCCCCNCC(O)CO,,,-2.22,,,,,
13941,CCCCCCCCCNCC(O)CO,,,-2.64,,,,,
13942,CCCCCCCCCCNCC(O)CO,,,-3.11,,,,,
13943,CC(C)CCC1(CCO)C(=O)NC(=S)NC1=O,,,-2.56,,,,,
13944,CCCCCC1(CCO)C(=O)NC(=S)NC1=O,,,-2.38,,,,,
13945,O=C(O)CN1C(=O)NC(=O)C1Cc1ccccc1,,,-1.79,,,,,
13946,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,,,-4.49,,,,,
13947,NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O,,,-0.37,,,,,
13948,CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,,,-3.09,,,,,
13949,CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O,,,-3.14,,,,,
13950,Nc1ccc(S(=O)(=O)Nc2ccc(I)nc2)cc1,,,-1.81,,,,,
13951,Cc1c(NC(N)=O)c(=O)n(-c2ccccc2)n1C,,,-1.52,,,,,
13952,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,,,-4.0,,,,,
13953,COc1cc(Cl)c(Cl)c(Cl)c1O,,,-3.66,,,,,
13954,CC(=O)C(Oc1ccccc1Cl)C(=O)O,,,-2.1,,,,,
13955,O=C1C=Cc2ccccc2C1=NO,,,-2.94,,,,,
13956,CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1,,,-3.16,,,,,
13957,O=C(O)CSC(CC(=O)O)c1ccccc1,,,-1.55,,,,,
13958,COc1ccc(O)c(C(=O)C=Cc2ccccc2)c1,,,-6.0,,,,,
13959,COC(=O)c1ccc(O)c(Br)c1,,,-3.17,,,,,
13960,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,,-3.12,,,,,
13961,O=C(O)c1ccccc1C(=O)OCCOC(=O)c1ccccc1C(=O)O,,,-2.83,,,,,
